SAMPLE_OFF:  2250
LINE_OFF:  13898
LON_OFF:    339.199
LAT_OFF:  -1.07363
HEIGHT_OFF:    3396180
SAMPLE_SCALE:    2250.5
LINE_SCALE:   13750.5
LON_SCALE:  1
LAT_SCALE:   1.4026
HEIGHT_SCALE:  3396180
1471.47338867	12323.39648438	137.22294617	-5.28633499	3396042.25000000
1912.53527832	12269.18359375	137.26779175	-5.28084707	3396042.25000000
2360.95874023	12214.04785156	137.31338501	-5.27526569	3396042.25000000
2815.09326172	12158.17187500	137.35955811	-5.26960945	3396042.25000000
3273.73852539	12101.70800781	137.40618896	-5.26389360	3396042.25000000
3735.84423828	12044.78613281	137.45317078	-5.25813150	3396042.25000000
4200.51025391	11987.52148438	137.50041199	-5.25233459	3396042.25000000
4666.53515625	11930.03027344	137.54779053	-5.24651480	3396042.25000000
5133.16943359	11872.44921875	137.59523010	-5.24068594	3396042.25000000
5598.91210938	11814.93457031	137.64257812	-5.23486376	3396042.25000000
1410.81433105	11827.51562500	137.21684265	-5.23613739	3396042.25000000
1852.06201172	11773.30371094	137.26170349	-5.23064947	3396042.25000000
2300.52172852	11718.16210938	137.30729675	-5.22506762	3396042.25000000
2754.69287109	11662.28222656	137.35346985	-5.21941090	3396042.25000000
3213.37500000	11605.81835938	137.40010071	-5.21369505	3396042.25000000
3675.51757812	11548.89160156	137.44708252	-5.20793247	3396042.25000000
4140.22070312	11491.62695312	137.49432373	-5.20213556	3396042.25000000
4606.43310547	11434.13574219	137.54171753	-5.19631577	3396042.25000000
5072.95458984	11376.54980469	137.58914185	-5.19048643	3396042.25000000
5538.88427734	11319.03515625	137.63650513	-5.18466425	3396042.25000000
1349.70129395	11331.70605469	137.21069336	-5.18594694	3396042.25000000
1790.98425293	11277.49414062	137.25555420	-5.18045902	3396042.25000000
2239.47973633	11222.35351562	137.30114746	-5.17487717	3396042.25000000
2693.83715820	11166.47265625	137.34733582	-5.16922045	3396042.25000000
3152.55590820	11110.00390625	137.39396667	-5.16350412	3396042.25000000
3614.73535156	11053.08203125	137.44094849	-5.15774202	3396042.25000000
4079.47509766	10995.81250000	137.48818970	-5.15194464	3396042.25000000
4545.72460938	10938.32128906	137.53558350	-5.14612484	3396042.25000000
5012.43261719	10880.74023438	137.58302307	-5.14029598	3396042.25000000
5478.24902344	10823.22558594	137.63037109	-5.13447380	3396042.25000000
1288.88500977	10836.02929688	137.20457458	-5.13576984	3396042.25000000
1730.20300293	10781.81152344	137.24943542	-5.13028145	3396042.25000000
2178.73413086	10726.66601562	137.29502869	-5.12469912	3396042.25000000
2633.12744141	10670.78613281	137.34121704	-5.11904240	3396042.25000000
3091.88208008	10614.31640625	137.38784790	-5.11332607	3396042.25000000
3554.09790039	10557.39062500	137.43482971	-5.10756350	3396042.25000000
4018.87426758	10500.12597656	137.48207092	-5.10176659	3396042.25000000
4485.16015625	10442.63476562	137.52946472	-5.09594679	3396042.25000000
4951.90478516	10385.04882812	137.57690430	-5.09011745	3396042.25000000
5417.75732422	10327.53417969	137.62425232	-5.08429527	3396042.25000000
1227.76464844	10340.05957031	137.19842529	-5.08556318	3396042.25000000
1669.11730957	10285.83691406	137.24328613	-5.08007431	3396042.25000000
2117.68359375	10230.69628906	137.28887939	-5.07449245	3396042.25000000
2571.96215820	10174.81152344	137.33505249	-5.06883526	3396042.25000000
3030.90307617	10118.34667969	137.38169861	-5.06311941	3396042.25000000
3493.15478516	10061.42089844	137.42868042	-5.05735683	3396042.25000000
3957.96728516	10004.15136719	137.47592163	-5.05155945	3396042.25000000
4424.28955078	9946.66015625	137.52331543	-5.04573965	3396042.25000000
4891.07031250	9889.07910156	137.57075500	-5.03991079	3396042.25000000
5357.10888672	9831.56933594	137.61811829	-5.03408909	3396042.25000000
1166.19030762	9843.97167969	137.19223022	-5.03534460	3396042.25000000
1607.57727051	9789.75390625	137.23709106	-5.02985620	3396042.25000000
2056.32861328	9734.60449219	137.28269958	-5.02427340	3396042.25000000
2510.64257812	9678.72363281	137.32887268	-5.01861668	3396042.25000000
2969.61889648	9622.25488281	137.37551880	-5.01290035	3396042.25000000
3431.90625000	9565.32910156	137.42250061	-5.00713778	3396042.25000000
3896.75439453	9508.05859375	137.46974182	-5.00134039	3396042.25000000
4363.11230469	9450.56738281	137.51713562	-4.99552059	3396042.25000000
4830.07910156	9392.98730469	137.56459045	-4.98969173	3396042.25000000
5296.00341797	9335.47656250	137.61193848	-4.98387003	3396042.25000000
1104.61303711	9348.28906250	137.18603516	-4.98516703	3396042.25000000
1546.18432617	9294.06738281	137.23091125	-4.97967815	3396042.25000000
1994.81982422	9238.91699219	137.27650452	-4.97409534	3396042.25000000
2449.31884766	9183.03710938	137.32269287	-4.96843863	3396042.25000000
2908.33032227	9126.56738281	137.36933899	-4.96272230	3396042.25000000
3370.65307617	9069.64160156	137.41632080	-4.95695972	3396042.25000000
3835.53662109	9012.37207031	137.46356201	-4.95116234	3396042.25000000
4302.08007812	8954.88085938	137.51097107	-4.94534254	3396042.25000000
4768.93212891	8897.29980469	137.55841064	-4.93951368	3396042.25000000
5235.04199219	8839.79003906	137.60577393	-4.93369198	3396042.25000000
1043.03198242	8852.03710938	137.17984009	-4.93493176	3396042.25000000
1484.63696289	8797.81933594	137.22471619	-4.92944336	3396042.25000000
1933.30676270	8742.67382812	137.27030945	-4.92386103	3396042.25000000
2387.84033203	8686.79394531	137.31649780	-4.91820431	3396042.25000000
2846.88647461	8630.32519531	137.36314392	-4.91248798	3396042.25000000
3309.24438477	8573.40332031	137.41012573	-4.90672588	3396042.25000000
3774.31323242	8516.14355469	137.45738220	-4.90092945	3396042.25000000
4240.74169922	8458.65625000	137.50477600	-4.89511013	3396042.25000000
4707.77929688	8401.08007812	137.55223083	-4.88928175	3396042.25000000
5173.77343750	8343.57519531	137.59957886	-4.88346052	3396042.25000000
981.29803467	8356.04882812	137.17362976	-4.88472319	3396042.25000000
1422.78625488	8301.83105469	137.21849060	-4.87923479	3396042.25000000
1871.64001465	8246.69531250	137.26409912	-4.87365341	3396042.25000000
2326.20776367	8190.81933594	137.31028748	-4.86799717	3396042.25000000
2785.13842773	8134.35986328	137.35691833	-4.86228180	3396042.25000000
3247.68090820	8077.44775391	137.40391541	-4.85652065	3396042.25000000
3712.63452148	8020.19238281	137.45115662	-4.85072470	3396042.25000000
4179.24804688	7962.71533203	137.49856567	-4.84490633	3396042.25000000
4646.16992188	7905.14843750	137.54600525	-4.83907890	3396042.25000000
5112.34912109	7847.65283203	137.59336853	-4.83325863	3396042.25000000
919.56170654	7860.47900391	137.16741943	-4.83455706	3396042.25000000
1361.08288574	7806.26660156	137.21228027	-4.82906914	3396042.25000000
1809.97021484	7751.13037109	137.25788879	-4.82348776	3396042.25000000
2264.57177734	7695.25976562	137.30407715	-4.81783199	3396042.25000000
2723.68676758	7638.80468750	137.35072327	-4.81211710	3396042.25000000
3186.26367188	7581.89257812	137.39772034	-4.80635595	3396042.25000000
3651.25146484	7524.64160156	137.44496155	-4.80056047	3396042.25000000
4117.89941406	7467.16455078	137.49237061	-4.79474211	3396042.25000000
4585.00585938	7409.60302734	137.53982544	-4.78891516	3396042.25000000
5051.21923828	7352.11132812	137.58718872	-4.78309536	3396042.25000000
857.82257080	7364.89111328	137.16120911	-4.78438902	3396042.25000000
1299.37646484	7310.67822266	137.20606995	-4.77890110	3396042.25000000
1748.29687500	7255.53759766	137.25167847	-4.77331924	3396042.25000000
2203.08227539	7199.66650391	137.29788208	-4.76766348	3396042.25000000
2662.23095703	7143.20703125	137.34452820	-4.76194811	3396042.25000000
3124.69140625	7086.29541016	137.39151001	-4.75618696	3396042.25000000
3589.86352539	7029.04443359	137.43876648	-4.75039148	3396042.25000000
4056.54565430	6971.56689453	137.48617554	-4.74457312	3396042.25000000
4523.53564453	6914.00537109	137.53361511	-4.73874617	3396042.25000000
4989.78320312	6856.51416016	137.58097839	-4.73292637	3396042.25000000
796.08074951	6869.24658203	137.15499878	-4.73421526	3396042.25000000
1237.81726074	6815.02880859	137.19987488	-4.72872686	3396042.25000000
1686.77050781	6759.88818359	137.24548340	-4.72314501	3396042.25000000
2141.43872070	6704.00781250	137.29167175	-4.71748829	3396042.25000000
2600.62084961	6647.54833984	137.33831787	-4.71177292	3396042.25000000
3063.26538086	6590.63183594	137.38531494	-4.70601130	3396042.25000000
3528.47094727	6533.37597656	137.43257141	-4.70021534	3396042.25000000
3995.03662109	6475.90380859	137.47996521	-4.69439745	3396042.25000000
4462.21093750	6418.33691406	137.52742004	-4.68857002	3396042.25000000
4928.49121094	6360.84570312	137.57478333	-4.68275023	3396042.25000000
734.33630371	6373.53125000	137.14878845	-4.68403435	3396042.25000000
1175.95458984	6319.30908203	137.19364929	-4.67854548	3396042.25000000
1624.94042969	6264.15869141	137.23925781	-4.67296267	3396042.25000000
2079.79174805	6208.27832031	137.28546143	-4.66730595	3396042.25000000
2539.00683594	6151.80957031	137.33210754	-4.66158962	3396042.25000000
3001.68457031	6094.89306641	137.37910461	-4.65582800	3396042.25000000
3466.92382812	6037.63232422	137.42636108	-4.65003157	3396042.25000000
3933.67285156	5980.15039062	137.47377014	-4.64421272	3396042.25000000
4400.88037109	5922.58398438	137.52122498	-4.63838530	3396042.25000000
4867.19433594	5865.08789062	137.56858826	-4.63256502	3396042.25000000
672.28918457	5877.93359375	137.14254761	-4.63386536	3396042.25000000
1114.08947754	5823.69726562	137.18742371	-4.62837505	3396042.25000000
1563.10729980	5768.54248047	137.23303223	-4.62279177	3396042.25000000
2017.99121094	5712.65283203	137.27923584	-4.61713409	3396042.25000000
2477.23901367	5656.17871094	137.32588196	-4.61141729	3396042.25000000
2939.94970703	5599.24804688	137.37287903	-4.60565424	3396042.25000000
3405.22192383	5541.98291016	137.42013550	-4.59985733	3396042.25000000
3872.00390625	5484.49658203	137.46754456	-4.59403801	3396042.25000000
4339.24462891	5426.92041016	137.51499939	-4.58820963	3396042.25000000
4805.59130859	5369.41992188	137.56236267	-4.58238888	3396042.25000000
609.93939209	5382.39257812	137.13627625	-4.58370209	3396042.25000000
1051.77099609	5328.15625000	137.18115234	-4.57821178	3396042.25000000
1500.97106934	5272.99169922	137.22677612	-4.57262754	3396042.25000000
1955.73681641	5217.10205078	137.27296448	-4.56696987	3396042.25000000
2415.01708984	5160.62353516	137.31961060	-4.56125259	3396042.25000000
2877.91040039	5103.69287109	137.36662292	-4.55548954	3396042.25000000
3343.21533203	5046.42333984	137.41387939	-4.54969215	3396042.25000000
3810.03002930	4988.93652344	137.46128845	-4.54387283	3396042.25000000
4277.30322266	4931.36035156	137.50874329	-4.53804445	3396042.25000000
4743.68212891	4873.85498047	137.55610657	-4.53222322	3396042.25000000
547.58789062	4887.20947266	137.13000488	-4.53357506	3396042.25000000
989.45056152	4832.96386719	137.17488098	-4.52808380	3396042.25000000
1438.68200684	4777.80419922	137.22050476	-4.52250004	3396042.25000000
1893.47961426	4721.90478516	137.26669312	-4.51684141	3396042.25000000
2352.94213867	4665.42675781	137.31335449	-4.51112413	3396042.25000000
2815.71752930	4608.49121094	137.36035156	-4.50536060	3396042.25000000
3281.05444336	4551.22119141	137.40760803	-4.49956322	3396042.25000000
3747.90161133	4493.72998047	137.45501709	-4.49374342	3396042.25000000
4215.20703125	4436.14941406	137.50247192	-4.48791456	3396042.25000000
4681.76855469	4378.64843750	137.54985046	-4.48209381	3396042.25000000
485.38430786	4391.73876953	137.12374878	-4.48341894	3396042.25000000
927.27770996	4337.49804688	137.16862488	-4.47792816	3396042.25000000
1376.54028320	4282.33349609	137.21424866	-4.47234392	3396042.25000000
1831.51965332	4226.43945312	137.26045227	-4.46668577	3396042.25000000
2290.86352539	4169.96093750	137.30709839	-4.46096849	3396042.25000000
2753.82104492	4113.02539062	137.35411072	-4.45520496	3396042.25000000
3219.19018555	4055.76025391	137.40136719	-4.44940805	3396042.25000000
3686.06909180	3998.26904297	137.44877625	-4.44358826	3396042.25000000
4153.40625000	3940.69311523	137.49623108	-4.43775988	3396042.25000000
4619.99951172	3883.19238281	137.54360962	-4.43193913	3396042.25000000
423.32894897	3896.09912109	137.11750793	-4.43324566	3396042.25000000
865.40301514	3841.85791016	137.16239929	-4.42775488	3396042.25000000
1314.54614258	3786.69848633	137.20800781	-4.42217112	3396042.25000000
1769.55664062	3730.80883789	137.25421143	-4.41651344	3396042.25000000
2229.08227539	3674.33496094	137.30087280	-4.41079664	3396042.25000000
2691.92114258	3617.40429688	137.34786987	-4.40503359	3396042.25000000
3157.32177734	3560.14379883	137.39512634	-4.39923716	3396042.25000000
3624.38256836	3502.65747070	137.44255066	-4.39341784	3396042.25000000
4091.75146484	3445.09082031	137.49000549	-4.38759041	3396042.25000000
4558.37646484	3387.59472656	137.53738403	-4.38177013	3396042.25000000
360.97158813	3400.66625977	137.11123657	-4.38309336	3396042.25000000
802.92541504	3346.42993164	137.15611267	-4.37760305	3396042.25000000
1252.24938965	3291.27050781	137.20173645	-4.37201929	3396042.25000000
1707.29064941	3235.37597656	137.24794006	-4.36636114	3396042.25000000
2166.69702148	3178.90234375	137.29458618	-4.36064434	3396042.25000000
2629.71728516	3121.97631836	137.34159851	-4.35488176	3396042.25000000
3095.14916992	3064.71582031	137.38885498	-4.34908533	3396042.25000000
3562.24145508	3007.23413086	137.43627930	-4.34326649	3396042.25000000
4029.64135742	2949.66284180	137.48373413	-4.33743858	3396042.25000000
4496.29736328	2892.17163086	137.53111267	-4.33161879	3396042.25000000
298.61233521	2905.00292969	137.10496521	-4.33291769	3396042.25000000
740.74621582	2850.75708008	137.14985657	-4.32742643	3396042.25000000
1189.95007324	2795.59277344	137.19546509	-4.32184219	3396042.25000000
1645.02185059	2739.69384766	137.24166870	-4.31618357	3396042.25000000
2104.60913086	2683.21533203	137.28833008	-4.31046629	3396042.25000000
2567.66015625	2626.28466797	137.33534241	-4.30470324	3396042.25000000
3033.12304688	2569.01953125	137.38259888	-4.29890633	3396042.25000000
3500.24633789	2511.53295898	137.43002319	-4.29308701	3396042.25000000
3967.67724609	2453.96166992	137.47747803	-4.28725910	3396042.25000000
4434.36376953	2396.47021484	137.52485657	-4.28143930	3396042.25000000
235.80101013	2409.57495117	137.09864807	-4.28276587	3396042.25000000
677.81402588	2355.32910156	137.14352417	-4.27727461	3396042.25000000
1127.19787598	2300.16015625	137.18914795	-4.27168989	3396042.25000000
1582.29980469	2244.26098633	137.23535156	-4.26603127	3396042.25000000
2041.91748047	2187.77783203	137.28201294	-4.26031351	3396042.25000000
2504.99902344	2130.84716797	137.32902527	-4.25455046	3396042.25000000
2970.49243164	2073.57739258	137.37628174	-4.24875307	3396042.25000000
3437.64624023	2016.09545898	137.42370605	-4.24293423	3396042.25000000
3905.25805664	1958.52416992	137.47117615	-4.23710632	3396042.25000000
4371.82470703	1901.02819824	137.51853943	-4.23128605	3396042.25000000
172.68754578	1914.03845215	137.09230042	-4.23260307	3396042.25000000
614.87994385	1859.78808594	137.13719177	-4.22711134	3396042.25000000
1064.29333496	1804.61914062	137.18281555	-4.22152662	3396042.25000000
1519.42504883	1748.71533203	137.22901917	-4.21586752	3396042.25000000
1979.07263184	1692.23681641	137.27568054	-4.21015024	3396042.25000000
2442.18432617	1635.30139160	137.32269287	-4.20438671	3396042.25000000
2907.70800781	1578.03625488	137.36994934	-4.19858980	3396042.25000000
3374.89208984	1520.54968262	137.41737366	-4.19277048	3396042.25000000
3842.53417969	1462.97839355	137.46484375	-4.18694258	3396042.25000000
4309.28125000	1405.48718262	137.51222229	-4.18112278	3396042.25000000
109.87369537	1418.67175293	137.08598328	-4.18245745	3396042.25000000
551.94451904	1364.42126465	137.13085938	-4.17696571	3396042.25000000
1001.38708496	1309.25231934	137.17648315	-4.17138100	3396042.25000000
1456.54821777	1253.35327148	137.22268677	-4.16572237	3396042.25000000
1916.37585449	1196.86999512	137.26936340	-4.16000462	3396042.25000000
2379.36694336	1139.93933105	137.31636047	-4.15424156	3396042.25000000
2845.07080078	1082.67419434	137.36363220	-4.14844465	3396042.25000000
3312.28466797	1025.19238281	137.41105652	-4.14262581	3396042.25000000
3779.80639648	967.62579346	137.45851135	-4.13679838	3396042.25000000
4246.58300781	910.13452148	137.50588989	-4.13097858	3396042.25000000
46.75804520	923.26263428	137.07963562	-4.13230753	3396042.25000000
488.85726929	869.01690674	137.12451172	-4.12681627	3396042.25000000
938.32867432	813.84790039	137.17013550	-4.12123156	3396042.25000000
1393.66918945	757.94879150	137.21635437	-4.11557293	3396042.25000000
1853.37585449	701.47027588	137.26301575	-4.10985565	3396042.25000000
2316.54687500	644.54431152	137.31002808	-4.10409307	3396042.25000000
2782.12988281	587.27917480	137.35728455	-4.09829617	3396042.25000000
3249.37329102	529.79736328	137.40470886	-4.09247732	3396042.25000000
3717.07470703	472.23547363	137.45217896	-4.08665037	3396042.25000000
4183.88085938	414.74893188	137.49955750	-4.08083105	3396042.25000000
1894.32067871	15794.67089844	137.26550293	-5.63772964	3396052.25000000
2335.12377930	15740.47656250	137.31034851	-5.63224363	3396052.25000000
2783.13452148	15685.35937500	137.35592651	-5.62666416	3396052.25000000
3236.85351562	15629.49804688	137.40208435	-5.62100935	3396052.25000000
3695.08129883	15573.04785156	137.44869995	-5.61529493	3396052.25000000
4156.76806641	15516.13574219	137.49566650	-5.60953379	3396052.25000000
4621.01367188	15458.88085938	137.54289246	-5.60373783	3396052.25000000
5086.61865234	15401.39355469	137.59025574	-5.59791851	3396052.25000000
5552.83349609	15343.81738281	137.63768005	-5.59209013	3396052.25000000
6018.15673828	15286.30273438	137.68501282	-5.58626795	3396052.25000000
1833.99133301	15298.65429688	137.25942993	-5.58751822	3396052.25000000
2274.83227539	15244.45507812	137.30427551	-5.58203173	3396052.25000000
2722.88159180	15189.33300781	137.34985352	-5.57645178	3396052.25000000
3176.78979492	15133.47167969	137.39602661	-5.57079697	3396052.25000000
3635.05664062	15077.02148438	137.44264221	-5.56508255	3396052.25000000
4096.78271484	15020.10546875	137.48960876	-5.55932093	3396052.25000000
4561.06835938	14962.84960938	137.53683472	-5.55352497	3396052.25000000
5026.71289062	14905.36328125	137.58419800	-5.54770565	3396052.25000000
5492.96679688	14847.78710938	137.63162231	-5.54187727	3396052.25000000
5958.47998047	14790.27636719	137.67897034	-5.53605556	3396052.25000000
1773.35766602	14802.87304688	137.25332642	-5.53733063	3396052.25000000
2214.23632812	14748.67382812	137.29817200	-5.53184414	3396052.25000000
2662.47363281	14693.54785156	137.34376526	-5.52626371	3396052.25000000
3116.27026367	14637.67675781	137.38992310	-5.52060795	3396052.25000000
3574.57617188	14581.22167969	137.43653870	-5.51489305	3396052.25000000
4036.49145508	14524.30957031	137.48352051	-5.50913191	3396052.25000000
4500.66601562	14467.04492188	137.53073120	-5.50333500	3396052.25000000
4966.50000000	14409.55761719	137.57810974	-5.49751568	3396052.25000000
5432.79345703	14351.97753906	137.62553406	-5.49168682	3396052.25000000
5898.34570312	14294.46289062	137.67288208	-5.48586464	3396052.25000000
1713.16931152	14306.97851562	137.24726868	-5.48713160	3396052.25000000
2154.08520508	14252.77929688	137.29211426	-5.48164511	3396052.25000000
2602.36059570	14197.65820312	137.33770752	-5.47606516	3396052.25000000
3056.19555664	14141.79199219	137.38386536	-5.47040987	3396052.25000000
3514.68994141	14085.34179688	137.43049622	-5.46469545	3396052.25000000
3976.49389648	14028.42968750	137.47746277	-5.45893431	3396052.25000000
4440.85742188	13971.17382812	137.52468872	-5.45313835	3396052.25000000
4906.73046875	13913.68750000	137.57206726	-5.44731903	3396052.25000000
5373.06250000	13856.11132812	137.61949158	-5.44149065	3396052.25000000
5838.65332031	13798.60156250	137.66683960	-5.43566895	3396052.25000000
1652.52661133	13811.19238281	137.24116516	-5.43694353	3396052.25000000
2093.47949219	13756.98925781	137.28601074	-5.43145657	3396052.25000000
2541.79248047	13701.86230469	137.33160400	-5.42587614	3396052.25000000
2995.66503906	13645.99609375	137.37776184	-5.42022085	3396052.25000000
3454.19775391	13589.54101562	137.42439270	-5.41450596	3396052.25000000
3916.04028320	13532.62500000	137.47135925	-5.40874434	3396052.25000000
4380.44238281	13475.36914062	137.51858521	-5.40294838	3396052.25000000
4846.35400391	13417.88281250	137.56596375	-5.39712906	3396052.25000000
5312.87451172	13360.30664062	137.61340332	-5.39130068	3396052.25000000
5778.35400391	13302.79589844	137.66073608	-5.38547897	3396052.25000000
1591.87927246	13315.06738281	137.23506165	-5.38672113	3396052.25000000
2032.86877441	13260.86425781	137.27990723	-5.38123417	3396052.25000000
2481.21875000	13205.73242188	137.32550049	-5.37565327	3396052.25000000
2935.27929688	13149.86621094	137.37167358	-5.36999798	3396052.25000000
3393.69970703	13093.41113281	137.41828918	-5.36428308	3396052.25000000
3855.73022461	13036.49511719	137.46527100	-5.35852146	3396052.25000000
4320.17041016	12979.23437500	137.51249695	-5.35272503	3396052.25000000
4786.12060547	12921.74804688	137.55987549	-5.34690571	3396052.25000000
5252.67919922	12864.17187500	137.60731506	-5.34107733	3396052.25000000
5718.19677734	12806.66210938	137.65464783	-5.33525562	3396052.25000000
1531.52819824	12819.21972656	137.22898865	-5.33652687	3396052.25000000
1972.55407715	12765.01660156	137.27383423	-5.33103991	3396052.25000000
2420.94091797	12709.88574219	137.31942749	-5.32545900	3396052.25000000
2875.03857422	12654.01464844	137.36560059	-5.31980324	3396052.25000000
3333.64672852	12597.55468750	137.41223145	-5.31408787	3396052.25000000
3795.56494141	12540.63867188	137.45919800	-5.30832624	3396052.25000000
4260.04296875	12483.37792969	137.50642395	-5.30252981	3396052.25000000
4726.18066406	12425.89160156	137.55381775	-5.29671049	3396052.25000000
5192.62744141	12368.31054688	137.60124207	-5.29088163	3396052.25000000
5658.33251953	12310.80078125	137.64859009	-5.28505993	3396052.25000000
1471.02319336	12323.43359375	137.22290039	-5.28633881	3396052.25000000
1912.23510742	12269.22558594	137.26776123	-5.28085136	3396052.25000000
2360.65869141	12214.08984375	137.31335449	-5.27526999	3396052.25000000
2814.79321289	12158.21875000	137.35952759	-5.26961422	3396052.25000000
3273.43847656	12101.75488281	137.40615845	-5.26389837	3396052.25000000
3735.39404297	12044.83789062	137.45312500	-5.25813675	3396052.25000000
4200.05957031	11987.57324219	137.50036621	-5.25233984	3396052.25000000
